"partie";-0.47081;0.29798;0.24812;0.14911;-0.54316;0.79561;1.0659;3.5612;0.36749;0.51892;0.26668;0.37713;0.13925;0.11507;0.32956;0.7841;0.21135;0.37971;0.04719;0.0212
"compétence";0.08356;0.00448;0.2272;0.05974;0.7977;0.81988;-0.23252;0.08097;-0.09819;0.0177;0.22727;0.13087;0.01782;9e-04;0.20031;0.1384;0.09724;0.0384;-0.14812;0.09981
"réflexion";-0.28805;0.02479;-0.35936;0.06951;-0.08443;0.00427;0.37294;0.09688;0.00964;8e-05;0.49022;0.28319;0.32527;0.13953;0.03147;0.00159;0.2352;0.1045;0.30254;0.19368
"si";-0.19507;0.04263;-0.09703;0.019;-0.0796;0.01424;0.06788;0.01204;-0.19584;0.12281;-0.07613;0.02561;0.05459;0.01474;-0.04919;0.01456;0.08299;0.04879;-0.24195;0.46453
"homme";-0.1306;0.0135;-0.31426;0.14086;0.07419;0.00874;-0.24477;0.11059;0.05536;0.00694;-0.15462;0.07466;-0.07911;0.02187;0.07464;0.02369;0.01784;0.00159;0.29895;0.50113
"étudier";0.11707;0.01576;0.50103;0.52018;0.04434;0.00454;0.28727;0.22131;-0.17976;0.10622;0.15455;0.10836;0.11284;0.06465;-0.01643;0.00167;0.35613;0.92239;0.0089;0.00064
"agir";0.14033;0.01618;-0.00201;1e-05;-0.00569;5e-05;-0.14374;0.03958;0.28618;0.19231;-0.19085;0.11803;-0.15277;0.08465;0.02296;0.00233;-0.15312;0.12179;0.05827;0.01976
"ensemble";0.22475;0.05282;0.21876;0.09015;0.17216;0.06217;-0.14043;0.04808;0.01933;0.00112;-0.01901;0.00149;0.00345;6e-05;0.07422;0.03093;0.07526;0.03745;0.07474;0.04137
"population";0.7047;0.70468;-0.36733;0.34497;0.07225;0.01486;0.22278;0.1642;-0.06202;0.0156;-0.06319;0.02235;-0.25202;0.39787;0.07448;0.04228;-0.04847;0.02108;-0.08604;0.07441
"éducation";0.60617;0.24698;-0.75895;0.69754;0.08537;0.00983;0.44003;0.30347;0.19047;0.0697;-0.38055;0.38397;-0.49943;0.74016;-0.11094;0.04442;0.43521;0.80502;-0.27229;0.353
"séquence";0.0028;0;0.92974;0.11631;0.34057;0.01738;0.37348;0.02429;1.0997;0.25815;0.37578;0.0416;-0.40895;0.05514;-0.02782;0.00031;0.07157;0.00242;-0.32103;0.05452
"violence";-0.96665;0.22332;-0.09578;0.00395;-0.15989;0.01226;0.33105;0.06107;0.3237;0.07158;0.86073;0.69841;-0.26516;0.07418;-0.19494;0.04877;-0.01769;0.00047;0.31817;0.17136
"ville";0.54249;0.50551;0.37042;0.42464;-0.26252;0.23748;-0.17704;0.12553;-0.10701;0.05622;-0.00817;0.00045;-0.13226;0.13265;-0.37326;1.28524;0.64317;4.49314;0.02651;0.00855
"certain";0.33423;0.12014;0.2944;0.16794;0.02324;0.00116;-0.10086;0.02551;-0.03821;0.00449;-0.05912;0.01483;-0.06487;0.01998;0.0076;0.00033;0.04727;0.01519;0.02374;0.00429
"inégalité";0.95739;1.17743;-0.19258;0.08583;0.07492;0.01446;0.31544;0.29803;-0.10926;0.04383;-0.21337;0.23069;-0.04128;0.00966;-0.18469;0.23532;-0.18443;0.2763;-0.00335;1e-04
"sans";-0.22643;0.06892;0.18657;0.08431;-0.2053;0.11366;-0.00676;0.00014;-0.03402;0.00445;0.1251;0.08299;-0.13193;0.10329;0.01387;0.00139;-0.13256;0.14936;0.09569;0.08718
"proposer";0.39478;0.07217;-0.15563;0.02021;-0.22931;0.04884;0.0924;0.00922;-0.02763;0.00101;-0.23046;0.09701;-0.09678;0.01915;-0.13947;0.04837;0.21787;0.13898;-0.18145;0.10798
"révolution";-0.87628;1.00931;-0.28874;0.19744;0.18421;0.08948;0.02661;0.00217;-0.02497;0.00234;-0.66471;2.29091;0.93462;5.06881;-0.1829;0.23615;0.03712;0.01146;-0.10462;0.10191
"développer";0.40062;0.15103;-0.30546;0.15819;-0.03387;0.00217;0.36681;0.29523;0.22577;0.1371;-0.17286;0.11091;-0.12604;0.066;0.15707;0.12468;-0.04563;0.01239;-0.00935;0.00058
"année";-0.60992;0.4223;-0.04465;0.00408;0.51606;0.60649;-0.043;0.00489;0.68056;1.50281;0.09502;0.04043;0.04118;0.0085;0.01238;0.00093;-0.04378;0.01376;-0.02013;0.00326
"États";0.56352;0.4933;-0.0544;0.00828;-0.04471;0.00623;-0.17314;0.10858;0.34095;0.51614;0.11929;0.0872;0.12308;0.10388;0.15882;0.21044;-0.26914;0.71155;0.03642;0.01459
"montrer";0.22476;0.06263;-0.09267;0.01918;0.27546;0.18872;0.09727;0.02735;-0.1986;0.13976;0.00515;0.00013;-0.19043;0.19848;0.00019;0;-0.06078;0.02896;0.01508;0.002
"lier";0.45563;0.20155;0.01552;0.00042;0.07403;0.01067;0.00684;0.00011;-0.04271;0.00506;-0.09097;0.03169;-0.11971;0.06142;-0.05015;0.01311;0.27501;0.4643;0.02456;0.00415
"opinion";-0.5967;0.04255;-0.24497;0.01292;-0.4147;0.04122;0.29823;0.02478;0.5912;0.11938;0.13633;0.00876;0.26756;0.03776;-0.42015;0.11328;-0.16935;0.02167;-0.37705;0.12033
"autour";0.12829;0.01205;-0.10892;0.01565;-0.2012;0.05944;-0.15956;0.04345;-0.33623;0.2365;0.15012;0.06506;-0.02754;0.00245;0.25379;0.25317;-0.16404;0.12454;0.24746;0.31746
"problématique";0.30745;0.10872;-0.23659;0.11599;-0.12534;0.03625;0.01856;0.00092;-0.07276;0.01741;-0.17463;0.13835;-0.42108;0.90026;-0.00277;5e-05;0.00198;3e-05;0.10394;0.08802
"idée";-0.56821;0.2797;-0.04009;0.00251;-0.05969;0.00619;-0.068;0.00934;0.23373;0.13527;-0.13099;0.05864;0.15932;0.09708;-0.04959;0.01144;-0.11198;0.06869;-0.12745;0.09968
"parcours";0.10395;0.00968;0.37393;0.22577;0.75351;1.02078;-0.07415;0.01149;-0.22988;0.13537;0.36442;0.46948;0.05669;0.01271;-0.08611;0.03569;0.18876;0.20193;-0.09464;0.05686
"presse";-0.33957;0.04134;-0.01152;9e-05;0.06929;0.00345;-0.42617;0.15181;0.49562;0.25168;-0.38529;0.20992;0.60776;0.58456;0.47494;0.43427;-0.11752;0.03131;0.41542;0.4382
"bien";0.07389;0.00652;-0.08146;0.01429;0.1991;0.09502;-0.12463;0.04327;-0.28038;0.2685;-0.18413;0.1598;0.08996;0.0427;0.13917;0.1243;0.13421;0.13609;0.12704;0.1366
"général";-0.24778;0.05777;-0.12389;0.02602;0.13736;0.03562;0.13192;0.03818;-0.01576;0.00067;0.18405;0.12573;-0.06565;0.0179;0.04331;0.00948;-0.06559;0.0256;-0.04681;0.01461
"appuyer";-0.02616;0.00044;-0.0569;0.00375;-0.03815;0.00188;-0.41276;0.25514;0.00775;0.00011;0.25434;0.16389;0.0597;0.0101;0.35368;0.43148;-0.07023;0.02003;-0.01622;0.0012
"travers";-0.03449;0.00084;-0.06209;0.00488;-0.52297;0.38518;-0.10907;0.01947;-0.03704;0.00275;-0.00161;1e-05;-0.01511;0.00071;-0.15555;0.09122;-0.02358;0.00247;0.12295;0.07517
"acteur";0.48101;0.29721;-0.01936;0.00087;0.00294;2e-05;-0.19324;0.11185;0.21407;0.16825;0.0256;0.00332;0.26826;0.40808;0.03312;0.00757;-0.18445;0.27636;0.01367;0.0017
"engagement";-0.27027;0.0251;-0.06327;0.00248;-0.01026;7e-05;0.33926;0.0922;0.14947;0.02194;0.57967;0.45536;0.77106;0.90169;-0.50504;0.47058;0.23567;0.12065;-0.17559;0.07502
"fait";-0.26739;0.06194;0.02376;0.00088;-0.02099;0.00077;-0.12146;0.0298;-0.13752;0.04683;0.08057;0.02218;0.23467;0.21062;-0.01117;0.00058;-0.0152;0.00127;0.06026;0.02228
"valeur";-0.40917;0.06002;0.16481;0.01754;0.41944;0.12652;-0.28629;0.06851;-0.11338;0.01317;-0.09623;0.01309;-0.21081;0.07033;0.06864;0.00907;0.11136;0.02811;0.23676;0.14233
"lui";-0.44994;0.15422;0.07589;0.0079;-0.20544;0.0645;0.04572;0.00371;-0.11437;0.02848;0.06202;0.01156;-0.1895;0.12076;0.36936;0.55812;0.12727;0.07803;-0.29217;0.4606
"information";0.71286;0.18976;0.49664;0.16595;-0.18468;0.02555;-0.77795;0.52695;0.43296;0.20007;0.22869;0.07704;0.26524;0.11597;0.06007;0.00724;0.07683;0.01394;-0.00814;0.00018
"approche";0.1903;0.04598;-0.15888;0.05774;-0.08617;0.01891;0.13588;0.05466;-0.14486;0.07615;-0.05977;0.01789;0.03051;0.00522;0.01494;0.00152;0.07917;0.05032;0.10636;0.10172
"relation";-0.28411;0.09525;0.02229;0.00106;-0.27506;0.17909;-0.10416;0.02985;-0.31271;0.32981;0.20249;0.19085;-0.05935;0.01835;-0.29418;0.54843;0.0189;0.00267;0.00662;0.00037
"lequel";-0.0239;0.00057;0.12235;0.02699;0.05537;0.00616;-0.11253;0.02955;0.07532;0.01623;-0.09623;0.03655;-0.04391;0.00852;-0.0594;0.01896;-0.19426;0.23879;0.03344;0.00793
"réseau";0.7794;0.46275;0.74831;0.76855;-0.40125;0.24604;-0.6127;0.66679;0.23609;0.12136;0.10654;0.0341;0.03408;0.00391;-0.29809;0.36351;0.46644;1.048;0.1077;0.06259
"second";-0.37252;0.114;-0.0089;0.00012;0.63908;0.67309;0.17606;0.05937;0.27041;0.17169;0.30301;0.29754;0.07937;0.02285;0.25714;0.29173;0.11334;0.06673;0.11376;0.0753
"carte";0.07852;0.00884;0.11087;0.03176;-0.2205;0.13986;0.30316;0.30728;-0.17938;0.13189;-0.01421;0.00114;0.30534;0.59021;-0.33025;0.83988;-0.04958;0.02229;-0.12437;0.15711
"évolution";-0.06004;0.00296;-0.06257;0.00579;0.55501;0.50765;0.2709;0.14058;0.10494;0.02586;0.3817;0.47214;-0.14854;0.08002;0.04973;0.01091;-0.16693;0.14476;-0.00496;0.00014
"point";-0.05848;0.00301;0.02164;0.00074;0.11732;0.02433;-0.00699;1e-04;0.07068;0.01258;0.33583;0.39205;0.03103;0.00375;0.21249;0.21369;0.02973;0.00493;0.2015;0.25344
"construire";-0.17482;0.0283;0.23723;0.0939;0.15283;0.04339;0.41736;0.37613;-0.172;0.0783;0.14813;0.08016;0.19266;0.15175;0.03133;0.00488;0.0638;0.02384;-0.05241;0.01802
"international";0.23927;0.059;0.22271;0.0921;0.01235;0.00032;-0.18559;0.08277;0.67021;1.32321;0.02494;0.00253;0.14235;0.0922;0.18779;0.19518;0.04419;0.01273;0.1727;0.21774
"risque";1.18712;1.81028;-1.12816;2.94562;0.33415;0.28773;0.5952;1.06108;-0.15151;0.08428;0.16861;0.14406;0.18323;0.19038;-0.05497;0.02084;-0.13838;0.15553;0.04002;0.01457
"poser";0.26638;0.05193;0.13071;0.02253;0.43964;0.28379;-0.05509;0.00518;-0.21397;0.09577;0.12561;0.04555;0.13746;0.06105;-0.0619;0.01506;0.01352;0.00085;-0.04176;0.00904
"définir";-0.15788;0.00596;0.072;0.00223;-0.51872;0.129;-0.3647;0.07412;-0.34072;0.0793;0.18072;0.03079;0.07275;0.00558;0.0224;0.00064;-0.32203;0.15671;0.01869;0.00059
"racisme";-1.04014;0.03232;-0.21728;0.00254;0.35997;0.00777;-0.11674;0.00095;0.03135;8e-05;-1.056;0.13141;1.04203;0.1432;0.00207;0;0.24463;0.0113;0.09211;0.0018
"géographie";0.70094;0.66049;0.24042;0.14;-0.17716;0.08464;0.39617;0.49196;0.31926;0.39163;-0.3035;0.48844;-0.2435;0.35189;0.24543;0.43486;0.07324;0.04559;-0.19745;0.37123
"diversité";0.33956;0.05167;0.05043;0.00205;-0.21376;0.04108;-0.38999;0.15891;-0.20774;0.05527;0.21866;0.08451;0.08251;0.01347;0.26366;0.1673;-0.18612;0.09815;0.05647;0.01012
"représenter";0.27218;0.01881;-0.2073;0.01966;-0.35931;0.06577;-0.23224;0.03193;-0.12406;0.01117;-0.21139;0.04476;-0.4104;0.18881;-0.07768;0.00823;0.23623;0.0896;0.30591;0.16831
"fort";0.44905;0.21384;0.02217;0.00094;0.28814;0.17663;-0.0491;0.00596;-0.13107;0.05207;0.10992;0.05054;0.20206;0.19115;0.08278;0.03903;0.05201;0.01814;-0.15417;0.17854
"humain";0.94984;0.84897;-0.40452;0.27743;0.02012;0.00076;0.05341;0.00626;0.10108;0.02748;0.04298;0.00686;0.13761;0.07867;-0.07791;0.03067;0.1097;0.07161;0.08019;0.04286
"porter";0.24839;0.03778;0.20848;0.04796;-0.11786;0.01707;0.35707;0.18206;0.24753;0.10725;-0.16389;0.06488;-0.0028;2e-05;-0.02315;0.00176;-0.09623;0.03586;-0.02978;0.00385
"majeur";0.56657;0.37399;0.04117;0.00356;0.19963;0.09314;-0.12199;0.04043;0.07439;0.01843;0.17317;0.13781;-0.02139;0.00235;0.03961;0.00982;-0.07725;0.04397;-0.01857;0.00285
"représentant";-0.5131;0.02359;-0.4079;0.02686;-0.33001;0.01958;0.04233;0.00037;-0.64021;0.10499;0.22902;0.01854;0.46837;0.08679;-0.21009;0.02124;-0.34423;0.06715;-0.44545;0.12596
"où";-0.03884;0.00142;-0.28453;0.13725;0.24837;0.11645;0.15;0.04937;-0.00784;0.00017;-0.08998;0.03006;-0.13909;0.08037;0.13104;0.08678;0.10944;0.07127;0.07244;0.03498
"construction";-0.20611;0.03617;0.51088;0.40035;0.19227;0.06314;0.13167;0.03442;0.00765;0.00014;0.27512;0.25421;-0.37207;0.52033;-0.2343;0.251;-0.43393;1.01372;0.16397;0.16214
"urbain";0.4157;0.23488;0.70767;1.22642;-0.19744;0.10629;-0.02299;0.00168;-0.32612;0.41319;-0.01758;0.00166;-0.09604;0.05535;-0.19286;0.2715;0.23855;0.48912;0.01954;0.00367
"pratique";0.35683;0.12552;0.22281;0.08818;0.19682;0.07661;-0.22369;0.11502;-0.12908;0.04695;0.20996;0.17143;0.01351;0.00079;-0.12019;0.07648;0.29907;0.55757;0.07167;0.03587
"quelque";0.10546;0.01346;0.11801;0.03036;-0.34332;0.28609;-0.20262;0.11581;-0.04922;0.00838;0.06824;0.02223;0.17693;0.1672;-0.13651;0.12108;0.06306;0.03043;0.23031;0.45457
"effet";0.65091;0.44932;0.11443;0.02502;0.09469;0.01908;-0.03739;0.00346;0.13192;0.05275;-0.05349;0.01197;0.02829;0.00375;0.19716;0.22139;-0.37033;0.91967;-0.0333;0.00833
"pédagogique";-0.57795;0.07983;-0.35691;0.05485;-0.73727;0.2606;0.01289;9e-05;0.07968;0.00434;-0.39003;0.14341;0.4864;0.24961;-0.65453;0.54986;-0.38597;0.22513;-0.57883;0.56717
"rapport";-0.30059;0.07423;-0.27819;0.11455;-0.20583;0.06982;-0.07431;0.01058;-0.09892;0.02298;0.03697;0.00443;-0.00585;0.00012;-0.09005;0.03578;-0.15697;0.128;-0.25019;0.36424
"dimension";0.02553;0.00046;0.15118;0.02891;-0.25464;0.09132;0.0967;0.01531;-0.19833;0.07893;-0.02738;0.00208;0.14506;0.06521;-0.39921;0.60084;-0.21044;0.19659;-0.07673;0.02928
"culturel";0.06133;0.00455;0.27426;0.16396;-0.23362;0.13247;-0.54163;0.8276;0.23878;0.19717;0.0699;0.02332;-0.02174;0.00252;0.19045;0.23568;-0.20517;0.32205;0.00511;0.00022
"projet";-0.23131;0.03117;0.36939;0.14321;0.06906;0.00557;0.21381;0.06209;0.04097;0.00279;-0.03177;0.00232;-0.19911;0.10196;-0.24907;0.19408;-0.32157;0.3809;-0.12216;0.06158
"identifier";0.59613;0.17517;0.17806;0.02816;-0.16439;0.02672;-0.24985;0.07175;0.16097;0.03651;0.38091;0.28212;0.50652;0.55829;0.06029;0.00962;0.20618;0.1325;-0.13587;0.06446
"alors";-0.2884;0.06212;-0.04924;0.00326;0.18774;0.05281;0.06494;0.00734;0.11628;0.02886;-0.15795;0.0735;0.05007;0.00827;-0.01118;5e-04;0.20964;0.20754;0.06029;0.01923
"terme";0.2707;0.05692;-0.05273;0.00389;0.4273;0.2845;-0.10223;0.01893;-0.24598;0.13432;-0.02561;0.00201;0.09069;0.0282;0.24587;0.25216;0.09434;0.04371;-0.04892;0.01317
"identité";0.27994;0.01053;0.67225;0.10946;-0.55923;0.08434;-0.43131;0.05831;-0.02667;0.00027;-0.07518;0.003;-0.05445;0.00176;-0.04363;0.00137;-0.49831;0.21108;0.37462;0.13363
"sous";-0.0629;0.00349;0.07307;0.00848;-0.25344;0.11355;0.15755;0.05101;-0.04269;0.00459;0.04391;0.0067;-0.12037;0.05637;0.20992;0.20856;0.12793;0.0912;-0.11148;0.07758
"sein";0.34554;0.08917;0.16933;0.03858;-0.18101;0.04909;-0.23795;0.09859;-0.1552;0.05142;-0.02893;0.00247;-0.24196;0.19302;0.3094;0.38394;-0.32324;0.49343;-0.22389;0.26517
"respect";0.27545;0.0034;-0.43832;0.01551;-0.6491;0.03787;-0.21034;0.00462;0.5952;0.04537;-0.48371;0.04136;0.03573;0.00025;-0.13074;0.00411;-0.32027;0.02906;-0.4009;0.05101
"métropole";0.79944;0.78279;0.96723;2.06449;-0.42608;0.44607;-0.49518;0.70027;0.57385;1.15284;0.04397;0.00934;0.22192;0.2663;0.12273;0.09909;-0.07412;0.04255;-0.06162;0.03294
"principal";0.38725;0.1344;0.44336;0.3174;0.27787;0.13881;0.19209;0.07711;-0.29262;0.21934;0.10346;0.03784;0.11859;0.05564;-0.09731;0.04558;0.15628;0.13841;-0.05107;0.01656
"crise";-0.63035;0.40358;0.08014;0.01175;0.72643;1.07523;-0.12448;0.0367;0.58182;0.98276;0.31675;0.40199;-0.32953;0.48693;-0.63975;2.23253;-0.30065;0.58053;-0.22247;0.35607
"présenter";-0.46515;0.11311;0.14201;0.01899;-0.27265;0.07796;0.2866;0.10012;-0.23112;0.07982;0.09894;0.02019;0.08569;0.01695;0.2457;0.16948;0.15056;0.07494;0.43746;0.70865
"selon";0.53644;0.18913;-0.04932;0.00288;-0.43039;0.24422;-0.35753;0.19589;0.26324;0.13017;-0.08433;0.01844;0.05234;0.00795;0.09509;0.03192;-0.34695;0.50025;0.18256;0.15516
"État";-0.16403;0.0205;-0.08648;0.01026;-0.05795;0.00513;-0.4365;0.33842;-0.01487;0.00048;0.14908;0.06678;-0.2829;0.26915;0.293;0.3512;-0.22327;0.24012;0.10489;0.05937
"objectif";0.44647;0.04764;0.09049;0.00353;-0.15199;0.01108;0.46622;0.12112;-0.314;0.06735;-0.65027;0.39862;-0.47458;0.23763;-0.50767;0.33079;-0.09103;0.01252;0.01281;0.00028
"démocratique";-0.65838;0.11007;0.38192;0.06673;1.56913;1.25421;-0.06691;0.00265;0.94757;0.65166;0.25256;0.06389;-0.73128;0.59948;-0.39729;0.21524;-0.54584;0.47839;0.15693;0.04429
"démarche";0.62333;0.22634;0.22466;0.05297;0.28796;0.0969;0.13924;0.02633;-0.16698;0.04643;-0.32929;0.24916;-0.02782;0.00199;0.05351;0.00896;-0.18114;0.12087;0.08293;0.02838
"http";-0.23971;0.06609;-0.03022;0.00189;-0.8057;1.49776;1.17092;3.6768;0.61543;1.24509;-0.11546;0.06048;0.11451;0.06658;0.16069;0.15949;0.29752;0.64378;-0.35872;1.04829
"collège";0.11487;0.00158;0.65371;0.092;-0.45517;0.04966;0.84135;0.19723;0.00535;1e-05;0.05148;0.00125;-0.42531;0.09542;0.63424;0.25815;0.00031;0;0.11835;0.01186
"séance";-1.13295;0.01917;-0.30682;0.00253;-0.75183;0.01694;0.21643;0.00163;-0.13405;0.00077;-0.43357;0.01108;0.93471;0.05761;-1.06548;0.09107;-0.44385;0.01861;-0.97474;0.10052
"non";0.16173;0.0168;0.07104;0.00584;0.11145;0.01601;0.53129;0.42272;0.13765;0.03478;-0.04334;0.00476;-0.47173;0.63097;0.04336;0.00649;0.11536;0.05405;0.06151;0.01721
"y";-0.0253;0.00053;-0.1552;0.03565;0.11162;0.02053;0.21107;0.08534;0.02679;0.00169;-0.24676;0.19733;-0.0785;0.02235;-0.01745;0.00134;-0.15052;0.11769;0.00551;0.00018
"important";0.0553;0.00155;-0.05409;0.00268;0.17241;0.03028;-0.22263;0.05869;0.18791;0.05125;-0.24065;0.11601;-0.01474;0.00049;0.36109;0.35562;0.14507;0.06759;-0.14426;0.07486
"capacité";0.61185;0.24045;-0.09072;0.00952;-0.08247;0.00876;0.20052;0.06022;0.22117;0.0898;0.45545;0.52554;0.46598;0.61569;0.11011;0.04182;-0.30145;0.36907;0.11243;0.05751
"heure";0.30712;0.01268;0.28358;0.01948;-0.67675;0.12351;-1.03486;0.33568;0.9315;0.3334;0.19452;0.02007;-0.11684;0.0081;0.52459;0.19867;-0.90223;0.69196;0.35783;0.12192
"encore";0.20787;0.03292;0.26405;0.09569;0.13351;0.02724;-0.28627;0.14556;0.1832;0.07307;-0.11485;0.03963;0.26539;0.23687;0.36738;0.55217;0.06302;0.01913;0.0046;0.00011
"période";-0.84467;0.71401;-0.15342;0.04244;0.23964;0.11529;-0.20124;0.09449;-0.34729;0.345;-0.00987;0.00038;0.07344;0.02383;0.29034;0.45306;0.07554;0.03611;-0.63515;2.85961
"local";0.45045;0.19397;-0.01696;5e-04;0.14992;0.0431;0.07417;0.01226;-0.2328;0.14808;-0.03538;0.00472;0.15184;0.09729;0.23992;0.29551;-0.23302;0.32821;-0.05733;0.02225
"dynamique";0.51724;0.3077;0.81737;1.38441;-0.00189;1e-05;0.11083;0.03294;-0.2643;0.22963;-0.05143;0.012;-0.11141;0.06303;-0.06539;0.02641;0.10072;0.07378;-0.24405;0.4852
"nombreux";-0.17255;0.0249;-0.09701;0.01418;-0.16458;0.04545;-0.12517;0.03056;-0.09766;0.0228;0.07931;0.02075;-0.02572;0.00244;-0.03347;0.00503;0.10628;0.05974;-0.20511;0.24926
"entrée";-0.16184;0.01565;0.02555;7e-04;0.40111;0.19284;0.1131;0.01782;0.07133;0.00869;0.2596;0.15882;0.01574;0.00065;0.26847;0.23128;-0.02714;0.00278;-0.31714;0.42565
"document";-0.36799;0.11327;0.21846;0.07192;-0.2723;0.12442;0.74019;1.06855;0.01296;4e-04;0.63634;1.33607;0.05902;0.01286;0.20034;0.1803;0.20024;0.21208;0.1912;0.2166
"Afrique";0.13002;0.01995;-0.11157;0.02646;-0.24627;0.14356;-0.29677;0.24232;-0.08662;0.0253;-0.05182;0.0125;-0.03207;0.00536;-0.40839;1.05693;0.47083;1.6541;0.17136;0.24543
"règle";0.08095;0.00059;-0.10015;0.00162;-0.70258;0.08875;-0.433;0.03918;-0.08677;0.00193;0.06124;0.00133;-0.18015;0.01284;-0.33516;0.05407;0.11963;0.00811;0.41005;0.10673
"article";-0.45339;0.02763;-0.45563;0.05028;0.45931;0.05689;-0.05655;0.001;-0.11821;0.00537;-0.72847;0.2814;0.69358;0.28549;0.22093;0.03524;0.24764;0.05213;0.51624;0.25377
"religieux";-0.51528;0.26572;-0.11836;0.02526;-0.48742;0.47696;-0.59857;0.83603;-0.76278;1.66427;0.33205;0.43527;-0.475;0.99681;0.55588;1.66074;-0.02973;0.00559;0.28912;0.59252
"très";0.38917;0.14252;-0.06923;0.00813;-0.25386;0.12166;-0.29317;0.18859;0.05887;0.00932;0.03334;0.00413;-0.04873;0.00986;-0.09368;0.04436;0.2253;0.30203;0.13323;0.11832
"aller";-0.21156;0.04412;-0.17469;0.0542;-0.66756;0.88131;0.3376;0.26199;0.29993;0.25348;-0.0336;0.00439;0.00515;0.00012;0.0838;0.03717;0.0239;0.00356;0.03236;0.00731
"fin";-0.40806;0.13431;-0.03228;0.00151;-0.0129;0.00027;-0.23415;0.10311;0.11543;0.03072;0.20381;0.13217;-0.2564;0.23409;-0.02931;0.00372;-0.04386;0.00981;0.07276;0.03024
"souligner";0.57696;0.18397;0.01089;0.00012;-0.05111;0.0029;-0.00435;2e-05;0.21721;0.07453;0.25118;0.13754;0.09107;0.02024;0.1269;0.0478;-0.23421;0.1917;-0.01749;0.0012
"proposition";-1.13295;0.01917;-0.30682;0.00253;-0.75183;0.01694;0.21643;0.00163;-0.13405;0.00077;-0.43357;0.01108;0.93471;0.05761;-1.06548;0.09107;-0.44385;0.01861;-0.97474;0.10052
"enseignement";0.18391;0.02425;0.34678;0.15534;0.63232;0.57507;0.00846;0.00012;-0.28695;0.16873;0.0051;7e-05;0.10357;0.03395;0.04163;0.00667;0.3066;0.42619;-0.10663;0.05774
"constituer";0.20385;0.03041;0.17362;0.03975;-0.04969;0.00363;-0.21114;0.07608;0.30885;0.19955;0.10814;0.03376;0.07423;0.0178;0.0641;0.01615;-0.17002;0.13378;0.03616;0.00678
"contexte";-0.21735;0.04163;-0.21699;0.07476;-0.33131;0.19405;0.06256;0.00804;0.17957;0.08122;0.01815;0.00115;0.02761;0.00297;-0.51103;1.23596;0.08139;0.03692;-0.07161;0.03201
"depuis";-0.25106;0.05837;0.01729;5e-04;0.16312;0.04943;-0.17155;0.06354;0.36729;0.35707;0.20261;0.14996;-0.05437;0.01209;-0.14945;0.11109;0.01519;0.00135;0.0575;0.02169
"chacun";-0.59431;0.13189;0.03297;0.00073;-0.39465;0.11667;0.6746;0.39624;0.30651;0.10028;0.56295;0.4668;0.59972;0.59291;-0.16932;0.05749;0.10328;0.02519;0.07181;0.01364
"consacrer";-0.21299;0.03862;-0.31808;0.15519;-0.43708;0.32629;-0.18683;0.06929;0.12407;0.03746;-0.31674;0.33693;-0.01427;0.00077;-0.13976;0.08931;-0.22566;0.27415;-0.02894;0.00505
"région";0.62574;0.3977;0.85578;1.34021;-0.21754;0.09642;0.46012;0.50139;0.07195;0.01503;-0.42839;0.73526;-0.15213;0.10378;0.15577;0.13236;-0.06183;0.02455;0.07092;0.03618
"n";-0.50364;0.18944;0.05864;0.00463;-0.98514;1.45403;0.71831;0.89851;0.25924;0.14346;0.33843;0.33742;-0.01265;0.00053;0.23578;0.22298;0.13112;0.08119;0.39596;0.82939
"croissance";0.91263;0.93305;-0.67347;0.91545;0.45683;0.469;0.13495;0.04757;-0.30765;0.30306;0.45506;0.91508;0.67495;2.25298;0.3328;0.66633;-0.25042;0.44421;-0.10362;0.0852
"organisation";0.21253;0.03981;0.43757;0.30401;-0.53944;0.51444;0.0957;0.01882;-0.04158;0.00435;-0.02265;0.00178;-0.07639;0.0227;0.07462;0.02635;0.08269;0.0381;0.1657;0.17139
"durable";0.93305;0.88426;-0.50903;0.47416;0.33065;0.22276;0.30294;0.21734;-0.15969;0.07403;0.07708;0.02381;0.08245;0.03049;-0.08789;0.04214;0.18438;0.21834;-0.01961;0.00277
"production";0.33997;0.07251;-0.22057;0.05499;-0.23178;0.06761;-0.05157;0.00389;0.69264;0.86024;0.10884;0.02931;-0.01061;0.00031;0.26502;0.23663;-0.12268;0.05971;0.05716;0.01452
"fois";-0.263;0.05786;0.0459;0.00317;0.08574;0.01234;-0.15993;0.04989;-0.06639;0.01054;-0.12222;0.04929;-0.15556;0.08936;0.15312;0.10532;-0.07202;0.02743;-0.06439;0.02457
"cela";-0.20817;0.01618;0.03212;0.00069;0.14763;0.01633;0.03476;0.00105;-0.28947;0.08943;-0.1159;0.01979;-0.32218;0.17112;-0.03651;0.00267;-0.26691;0.16822;0.06215;0.01022
"particulier";0.20045;0.02401;0.11277;0.01369;0.07486;0.00672;0.00309;1e-05;-0.08221;0.01154;-0.19079;0.08579;-0.12661;0.04228;0.3393;0.3694;0.13967;0.0737;-0.06751;0.01929
"élection";-0.9502;0.17532;-0.0292;3e-04;1.31465;0.67324;-0.24287;0.02671;0.56813;0.17914;-0.37103;0.10545;0.01375;0.00016;0.04388;0.00201;0.07479;0.00687;0.54978;0.41573
