"représentation";-0.33517;0.10786;0.1308;0.01778;-0.43513;0.28383;-0.1527;0.05672;0.15925;0.07853
"développement";-0.4598;1.43316;-0.19291;0.27302;0.28973;0.8885;0.00575;0.00057;0.16201;0.57394
"siècle";-0.21762;0.28796;-0.07041;0.03262;-0.13642;0.17669;0.14236;0.31225;0.09676;0.18364
"classe";0.57486;1.07685;-0.55718;1.09486;0.16805;0.14369;0.1206;0.12007;0.03587;0.01352
"espace";0.4402;1.33053;-0.16075;0.19202;-0.06055;0.03931;-0.15924;0.44111;0.09588;0.2036
"territoire";0.72882;3.63171;0.07189;0.03824;0.35521;1.34698;-0.06883;0.08206;-0.17938;0.70961
"comprendre";0.28629;0.26231;-0.3383;0.39642;0.21098;0.22244;-0.09258;0.06949;0.02152;0.00478
"aborder";0.3432;0.52774;-0.25703;0.32036;0.22909;0.36716;-0.07449;0.06299;0.03716;0.01996
"premier";0.32485;0.4636;-0.20051;0.19115;0.01499;0.00154;0.0614;0.04197;-0.03261;0.01507
"programme";-0.01598;0.00119;0.13768;0.0955;0.00404;0.00012;-0.22049;0.57341;0.00129;3e-05
"différent";0.17366;0.1088;-0.19271;0.14501;-0.02632;0.0039;-0.06907;0.0436;-0.01366;0.00217
"pays";-0.57131;2.09869;0.06971;0.03382;-0.05893;0.03487;-0.18743;0.57229;-0.10545;0.2306
"aussi";0.39028;0.52293;-0.14835;0.08177;-0.11556;0.07158;-0.02487;0.00538;-0.0031;0.00011
"la|le";0.00127;1e-05;0.14219;0.08085;0.04466;0.01151;-0.06865;0.04412;-0.03611;0.01554
"France";0.60264;1.79628;0.23689;0.3004;0.23575;0.42922;-0.05099;0.03259;0.03363;0.01804
"ainsi";0.04322;0.00701;-0.12749;0.06602;-0.1292;0.09782;0.20277;0.39096;0.08501;0.08748
"mondial";0.25231;0.38895;0.18615;0.22915;-0.05304;0.02684;0.02485;0.00956;-0.01964;0.0076
"échelle";0.15581;0.11866;-0.21051;0.23443;-0.0412;0.01295;0.07968;0.07863;-0.05412;0.04618
"temps";-0.4169;0.60679;0.10362;0.04057;-0.0513;0.01434;-0.16357;0.23668;-0.13509;0.20551
"social";-0.13182;0.06623;-0.0929;0.0356;-0.1506;0.13498;-0.18817;0.34194;0.0545;0.03652
"nouveau";0.30013;0.39049;0.01023;0.00049;-0.13133;0.11675;-0.09824;0.106;-0.29652;1.22944
"histoire";-0.1465;0.09554;0.47232;1.07477;-0.05908;0.02426;-0.04917;0.02726;-0.17545;0.44199
"européen";0.81702;3.49581;0.1524;0.13164;0.20038;0.32832;-0.30507;1.23488;-0.17689;0.52857
"lien";0.20618;0.12615;-0.26771;0.23018;0.14317;0.09498;0.0784;0.04621;0.0607;0.03527
"travail";0.33688;0.1816;0.36043;0.22498;0.24549;0.15058;0.263;0.28044;0.46361;1.10937
"démocratie";1.29989;1.27819;-0.40886;0.13686;0.068;0.00546;-0.63094;0.76296;-0.18745;0.08573
"loi";0.8575;0.599;-0.47376;0.19789;-0.34756;0.15365;-0.1936;0.07736;0.60458;0.96044
"français";0.85599;2.72868;0.40817;0.6715;0.31156;0.56444;-0.15504;0.22681;-0.01525;0.00279
"mondialisation";0.20662;0.23724;0.17225;0.17845;-0.84468;6.19065;0.26025;0.9536;-0.00019;0
"culture";-0.12119;0.02906;0.18934;0.07676;-0.3769;0.43883;0.17944;0.1614;-0.09283;0.05499
"national";0.20042;0.1005;0.32661;0.28887;-0.32868;0.42205;-0.02674;0.00453;-0.24649;0.49034
"deux";-0.02545;0.00256;0.03132;0.0042;0.06736;0.02803;-0.31226;0.97756;-0.10371;0.13727
"cas";-0.32058;0.46646;-0.18548;0.16899;0.13449;0.12818;-0.28491;0.93345;0.19745;0.57076
"discrimination";0.79562;0.01842;-0.64698;0.01318;-1.02708;0.04792;0.40791;0.01227;1.69423;0.26937
"ressource";-0.35147;0.34863;-0.52002;0.82597;0.44467;0.87129;0.41084;1.20692;0.03284;0.00982
"même";-0.11995;0.05023;0.22157;0.18549;-0.07921;0.0342;0.16277;0.23437;-0.08326;0.07806
"égalité";0.61532;0.16524;0.0963;0.00438;-0.07908;0.00426;-0.29788;0.09812;0.14829;0.03095
"œuvre";-0.24125;0.26417;0.40413;0.80227;-0.25026;0.44383;0.00496;0.00028;-0.31282;1.43254
"également";0.00797;0.00011;0.01677;0.00052;-0.13331;0.04763;0.03035;0.00401;0.00033;0
"partir";-0.11701;0.04461;-0.1935;0.13204;0.1343;0.09177;-0.05774;0.02752;0.06888;0.04987
